Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,ASIN/ISBN (Product Code),Category,Survey ResponseID,Total Value
2022-12-01,19.95,1.0,AK,100 Years of Leeds United: 1919-2019,1785786350,ABIS_BOOK,R_DtPfbKjVP7QqLVD,19.95
2020-04-01,15.15,1.0,AK,A Guide Book of United States Coins 2020,0794847021,ABIS_BOOK,R_DAfQp2Y7dO2oVvX,15.15
2021-10-23,10.29,1.0,AK,A Kids' Guide to the Periodic Table: Everything You Need to Know about the Elements,1646116895,ABIS_BOOK,R_a63UuDzyNOdlI2J,10.29
2021-05-24,13.69,1.0,AK,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,316925284,ABIS_BOOK,R_DtPfbKjVP7QqLVD,13.69
2018-07-18,4.07,1.0,AK,AMC White Mountain Guide (Appalachian Mountain Club White Mountain Guide) by Eugene S. Daniell (1987-01-01),B01A1M75TU,ABIS_BOOK,R_cAcAtozIWnZIbGp,4.07
2018-04-11,16.39,1.0,AK,Adventure Time: The Original Cartoon Title Cards (Vol 1): The Original Cartoon Title Cards Seasons 1 & 2,1783292873,ABIS_BOOK,R_DAfQp2Y7dO2oVvX,16.39
2018-04-11,16.95,1.0,AK,Adventure Time: The Original Cartoon Title Cards (Vol 2): The Original Cartoon Title Cards Seasons 3 & 4,1783295112,ABIS_BOOK,R_DAfQp2Y7dO2oVvX,16.95
2021-03-07,9.99,1.0,AK,Although Of Course You End Up Becoming Yourself: A Road Trip with David Foster Wallace,030759243X,ABIS_BOOK,R_DtPfbKjVP7QqLVD,9.99
2020-07-31,40.13,1.0,AK,Applied Linear Regression,1118386086,ABIS_BOOK,R_3D8tZyjLz903WIf,40.13
2021-01-17,10.69,1.0,AK,Beowulf: A New Verse Translation (Bilingual Edition),393320979,ABIS_BOOK,R_DtPfbKjVP7QqLVD,10.69
2020-09-07,10.69,1.0,AK,Beowulf: A New Verse Translation (Bilingual Edition),393320979,ABIS_BOOK,R_DtPfbKjVP7QqLVD,10.69
2018-04-09,11.31,2.0,AK,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge and the Teachings of Plants",1571313567,ABIS_BOOK,R_3D8tZyjLz903WIf,22.62
2021-10-26,7.29,1.0,AK,Breaking the Spell: Religion as a Natural Phenomenon,143038338,ABIS_BOOK,R_DtPfbKjVP7QqLVD,7.29
2020-02-19,10.47,1.0,AK,Chevrolet & GMC Full-size Pick-ups (88-98) & C/K Classics (99-00) Haynes Repair Manual (Does not include information specific to diesel engines. ... exclusion noted.) (Haynes Repair Manuals),1563924269,ABIS_BOOK,R_a63UuDzyNOdlI2J,10.47
2019-12-10,4.53,1.0,AK,Christmas Fun Mad Libs: Deluxe Stocking Stuffer Edition,0515157090,ABIS_BOOK,R_2D2K5rKv8NODIDZ,4.53
